filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
Islamic.00159.wav,661500,0.26159692,0.09278621,0.1928812,0.007685665,2478.290137815067,821182.5747279655,2576.111809706823,168157.68860573918,5346.867668222717,3033374.5317541594,0.10384366534442724,0.0053910048115897785,9.898558e-05,0.029467475,0.00076344376,0.0058674254,143.5546875,-87.02728,2733.9324,85.65958,954.6695,2.179695,381.59467,9.922659,225.00272,-4.0848045,256.59503,-0.54381645,89.281845,-10.132723,158.60532,-2.8727207,104.69728,-27.78434,141.86852,-1.3324245,103.59525,-2.983848,83.18335,-4.610037,61.484932,-3.743086,74.13527,-1.5662532,83.67914,-7.6543603,74.376656,-2.6854355,76.99503,-13.782399,60.177704,-4.3534794,69.20525,-5.8104935,81.12945,-2.9836257,66.26178,Islamic
Islamic.00160.wav,661500,0.25624454,0.09139169,0.21049273,0.004873182,1853.9038418644857,218720.23586331552,2315.75824112456,87228.49984406914,3783.4771218314627,1172150.6909540754,0.06580685831075851,0.0006403009771693986,-8.528078e-07,0.0361238,-6.85326e-06,0.00462303,117.45383522727273,-94.56965,1799.2666,104.98657,632.8604,6.2630105,175.4352,35.118862,400.2444,9.43529,252.9278,-11.834832,182.1387,-3.3994126,134.77264,1.1722867,88.701324,-19.264956,87.01769,-6.4426036,112.39017,-7.915287,108.95695,-0.064419396,55.33229,-5.482514,46.202755,-4.5739045,77.412506,-3.7356799,51.992966,0.8791086,52.978123,-8.976619,43.14877,1.761164,57.175087,-3.9127119,43.323147,-1.3061484,37.811413,Islamic
Islamic.00161.wav,661500,0.25930074,0.09506922,0.18489264,0.008541864,2381.341076541831,823919.8576099108,2440.598367997285,123315.47702345256,4839.337403855457,2801886.3463173984,0.10216680473587461,0.0060277376477300545,-5.2853884e-05,0.030003302,-0.0002499854,0.0064576496,184.5703125,-114.60406,3818.3525,77.7727,1640.498,-5.9737153,268.916,12.711521,207.81697,-12.4204445,324.2439,-11.570828,115.10824,-11.730976,134.96297,-13.000762,124.918526,-25.5429,129.55473,-6.257439,96.75721,-6.99911,131.22125,-4.649596,71.587425,-4.221913,90.69258,-7.689489,61.17895,-7.0041738,84.28491,-4.7193155,46.744644,-16.427042,64.40718,-4.3266573,114.99486,-6.3899136,108.48278,-2.8944213,92.80148,Islamic
Islamic.00162.wav,661500,0.21876788,0.09057292,0.10623441,0.0020176542,2130.0491279667986,254638.46306026645,2361.340913762646,48175.680016875776,4683.571679082817,1025984.341433035,0.07454679034442724,0.0010370335074196594,3.0011186e-06,0.011205898,7.949437e-06,0.0006319725,135.99917763157896,-175.02052,2931.4148,84.59832,644.94543,4.013603,179.04771,31.886562,190.94543,-18.677668,307.06348,-3.2172394,118.24797,-15.371594,182.08865,-2.0672762,97.61222,-24.149992,178.8274,-6.3657293,138.63838,-7.678326,92.39586,-7.4853454,71.92402,-7.978753,79.71362,5.419664,79.68095,-14.518124,87.97695,-9.341949,155.71855,-15.035932,57.332165,-13.523153,104.61851,-11.353494,73.83091,-12.412381,72.935844,Islamic
Islamic.00163.wav,661500,0.23973843,0.093955085,0.2597141,0.010445896,1901.89632048989,593457.8759644866,2323.389707634716,140515.82005489134,3938.976181549923,3413008.338886224,0.0675018593991873,0.0031442306729042857,-0.0029135514,0.0607588,-0.00081652234,0.0076441946,107.666015625,-98.339554,2852.781,105.38587,1192.3032,7.249213,318.936,3.9503162,304.58563,-3.559671,265.72406,-5.6507125,106.865105,-16.634062,149.95235,0.9963513,103.559746,-24.983992,129.72734,-5.4023104,83.91113,-7.151582,86.32412,-1.5419986,55.482212,-2.9468443,59.472996,-6.6034136,62.210876,-8.492565,79.822815,0.07663753,54.681255,-14.633562,53.874535,-3.88979,73.87233,-7.2319145,60.716995,-8.195234,65.245865,Islamic
Islamic.00164.wav,661500,0.3155987,0.08897051,0.21695979,0.003931621,2694.495077085712,853645.0654617937,2857.4044172313643,87731.10341407658,6180.637626529847,1829295.0949248788,0.10783192543053406,0.005332083494511795,5.7771984e-05,0.031566646,5.4119475e-05,0.007900489,117.45383522727273,-53.257267,2060.0154,81.12038,657.0969,19.065601,368.43652,18.502556,290.12164,10.018061,304.89825,-2.020132,90.094185,-10.317841,136.86209,3.3154247,122.151436,-14.573608,97.408485,-4.9814153,107.27571,-6.378011,110.150505,-4.109797,64.8047,-3.7222002,77.856445,3.633992,63.81775,-1.1612232,61.15117,4.126657,45.002316,-5.657653,59.780994,1.0519911,47.8454,-2.1255627,55.04104,-1.8269625,35.9294,Islamic
Islamic.00165.wav,661500,0.21785888,0.086803935,0.31958798,0.0077124615,2029.99153012409,128774.56531138816,2195.157063598584,51784.01677933187,4010.842413651316,613882.0786334432,0.08372398352844428,0.0010577959853586858,-0.003964767,0.09003753,-0.0009555249,0.0062320586,161.4990234375,-49.384583,999.314,91.534035,439.78745,-14.4569435,253.15025,25.72776,161.33408,-17.766205,367.7681,-13.488018,102.81915,-11.648158,173.9061,-8.741691,102.202644,-33.322556,195.2176,-1.0401522,103.899124,-4.0343757,116.71614,-7.2180448,64.51145,-5.1342607,75.39276,0.24551873,99.27206,-10.599152,118.65539,-6.1442494,80.57846,-12.415022,68.649635,-8.132285,99.85315,-10.959125,72.121315,-5.515072,87.6872,Islamic
Islamic.00166.wav,661500,0.3079075,0.09647118,0.20249802,0.0035515828,1961.513627871067,967285.0243473656,2286.7430582242378,322592.2585924497,4107.758494279702,5079795.095884528,0.08252708978328173,0.0034563393213436107,-7.74802e-05,0.030267313,-6.038896e-05,0.0050844345,107.666015625,-92.72508,3052.4995,112.12633,1383.6012,10.742614,474.70255,13.614834,232.01921,-1.4274144,133.06747,21.326237,94.67268,2.3648453,132.00212,8.648,113.96532,-4.7874675,138.0398,-1.0295094,95.4219,1.2671583,80.09202,-1.0808244,60.78024,-0.53621507,49.53432,2.7310863,45.861042,-0.6317682,85.81108,2.3784099,50.83076,-7.7150903,41.354717,-1.7789537,60.320827,-6.3124886,73.26708,-2.7798028,59.872974,Islamic
Islamic.00167.wav,661500,0.26499248,0.08691953,0.18681042,0.004032216,2551.292966920169,517383.8564556544,2731.425613765982,97074.56696286862,5930.672471368276,1942748.815064704,0.10474124117163312,0.0030321013575358743,4.0326115e-05,0.027065119,-2.9718074e-05,0.0038891807,92.28515625,-75.11914,1824.5112,87.670364,574.00476,18.46762,293.18616,8.037673,164.69543,-12.927279,180.95331,1.0738068,202.50719,-12.55109,150.37404,3.5175679,194.76352,-28.449362,130.0715,-1.1274307,103.154076,-3.0533164,172.58014,-10.120952,66.46244,-8.539259,81.24958,2.7163813,79.09132,-8.5343895,81.61224,0.6900066,68.14794,-8.104445,65.32595,-2.7417362,61.220684,-0.6907092,77.643906,0.42467034,55.639446,Islamic
Islamic.00168.wav,661500,0.23134263,0.090488724,0.18696426,0.0039845444,1555.2477653310236,278415.03384263924,1896.2863628883665,105769.54146105095,3075.4814029847134,1380025.9208492122,0.06680571848393962,0.0013188393596141239,-6.331242e-05,0.028008671,-0.00041038886,0.0040999367,103.359375,-130.19307,1831.2651,128.11372,1003.75397,-2.651163,202.90605,23.20187,371.74622,-11.156469,356.60052,-7.830769,389.64313,-2.2404344,252.54242,-8.973369,100.17914,-30.186455,162.01277,5.1541924,168.66164,-4.873982,170.59685,-2.3017943,90.01867,2.5686417,111.35249,-10.94329,104.39128,-8.239456,81.84063,-1.3292415,54.80604,-13.852198,49.02069,-4.2628474,69.71489,-3.81507,74.874344,-5.2864003,180.77095,Islamic
Islamic.00169.wav,661500,0.1978939,0.09096228,0.23391606,0.007911903,1783.7986039275343,510536.6174780503,2042.3613661637937,216598.9935014017,3720.6275018745164,2771714.038158585,0.06632537369388544,0.0017846207416056786,-4.2112e-06,0.051191963,0.000100959565,0.0040792623,112.34714673913044,-144.32263,3918.1904,108.41596,1091.5997,1.0694616,454.57236,19.128168,759.8092,-17.716755,302.78143,22.247099,385.81265,-11.046483,159.89008,-13.913427,190.51779,-14.671125,137.64963,-3.9631715,171.20898,-13.422276,137.58339,-1.6164224,147.21552,-12.942505,125.989044,-5.75502,232.77428,-4.1862764,202.25067,-1.2357348,173.28865,1.7392002,194.70538,1.9744431,209.16559,4.5353208,177.1943,-5.678393,142.90546,Islamic
Islamic.00170.wav,661500,0.20751144,0.08662257,0.09566042,0.0016563889,1939.4248355682075,314973.96249012416,2058.072331396875,124080.58238116924,3669.6528101115036,1195485.0339623962,0.0871695409249226,0.0014942102578781658,-9.094685e-07,0.008795558,-7.6947845e-06,0.00084814936,89.10290948275862,-206.85918,3527.1672,102.43886,892.8996,-18.511175,497.69394,15.094838,594.9529,-17.760244,110.13869,-9.817407,244.9602,12.714565,157.31041,-27.994364,176.87321,-3.7918932,118.16299,-21.60201,73.430374,-14.820559,88.08564,-8.624737,68.45431,-20.03961,166.30513,0.7076095,193.1561,-14.841495,233.06528,-5.796637,153.62595,-7.321948,198.4259,-3.03893,195.59647,2.241176,185.71317,3.3565953,142.84673,Islamic
Islamic.00171.wav,661500,0.26709324,0.09204827,0.18573003,0.0037712464,1437.3675980670062,343444.4938391949,1926.1526837440704,223758.01973770006,2837.2661767729296,2052966.599964164,0.05332658608262384,0.0006868061389565591,1.1860876e-05,0.03082687,8.545769e-05,0.0029704885,86.1328125,-163.33873,3513.5125,129.0995,1234.4772,17.550032,572.39777,30.689966,477.0606,-12.768236,258.83945,4.8765087,221.18102,19.000656,140.57597,-8.254703,129.23499,-2.9064746,109.884094,-1.9335734,58.833138,0.12302793,68.59656,-1.0884595,127.91041,-9.409063,97.965065,5.311863,140.14522,-15.268017,106.92934,-1.6172282,82.1688,-3.6753,99.25869,-1.0905445,126.09859,1.4371393,86.03712,1.9142749,78.4436,Islamic
Islamic.00172.wav,661500,0.27472407,0.09259702,0.14859787,0.0029848542,2260.7529457807227,730075.9931317798,2229.080579192077,171040.9914944131,4552.2808063140965,2014956.1129178724,0.0932900632498065,0.0028668085942483964,-8.349952e-06,0.019204251,6.4666283e-06,0.0024958055,151.99908088235293,-133.64355,4131.6465,87.959145,1467.5211,-5.3958898,603.65027,45.085026,690.9582,-11.391824,227.35374,20.61847,437.57,0.4388302,106.09175,-8.850614,156.63861,3.5289266,121.6437,-6.266747,91.256294,12.066995,122.32612,-3.3273647,95.1517,9.307073,81.65432,-6.4192853,101.33744,-1.5413893,88.47716,-5.112244,99.48025,-4.621423,70.07847,-3.2977986,117.71273,5.9688406,168.68135,5.153538,194.87596,Islamic
Islamic.00173.wav,661500,0.25443068,0.08990922,0.19977516,0.0022648748,1539.0541166275598,397189.54084091575,1827.3600509621212,309652.1941271875,3125.156102608601,2733156.0699556232,0.06480119545762383,0.0010262079037229096,1.9845213e-06,0.03366767,5.0245475e-05,0.0027820286,123.046875,-148.15407,2694.988,128.0575,1166.11,-0.7330547,695.5957,34.93295,422.60443,-15.248643,297.69238,13.991281,262.56424,4.819164,162.65312,-4.2695937,201.94644,-0.7888997,134.17575,-0.805475,91.63654,-1.7591742,102.10971,-2.7138112,119.73943,0.48059678,92.46587,-9.156104,117.64181,-9.492212,88.53596,-9.113881,88.92445,2.666122,201.71422,-4.689183,139.06462,0.49579462,191.51274,5.215373,185.77943,Islamic
Islamic.00174.wav,661500,0.21340162,0.08597474,0.16704302,0.0033854374,1879.310448420616,401132.7856708631,2447.920759044888,381417.3671013542,3958.9343941986745,3301603.3236226244,0.06951318510545666,0.0007696300747866947,-3.1820869e-06,0.027472388,-4.250271e-06,0.0012557505,89.10290948275862,-167.03769,4352.655,115.29859,1441.6001,14.518588,377.30038,-0.16167778,647.3479,5.8687115,211.55302,12.279853,339.35382,13.230218,148.53531,-23.142881,251.24107,10.223982,107.94922,-4.0837708,114.69089,-0.90823317,79.18308,-1.0083293,89.16397,-7.879219,84.803185,-4.4581437,223.87935,-10.109584,78.47224,0.72863317,52.75036,-4.7648764,79.364586,-4.4234314,122.975365,11.7619505,196.33678,7.3420796,171.13687,Islamic
Islamic.00175.wav,661500,0.26582018,0.0985741,0.18872462,0.003273296,1556.1620978163112,822702.1804635057,1858.2547986269583,296847.25230220985,2926.123972795327,3139296.4048573575,0.06053667098006966,0.002644102720239678,-8.160182e-06,0.030627051,1.3659538e-05,0.0029612917,86.1328125,-159.63802,3732.035,125.07629,1877.375,4.0846896,769.4512,37.36411,617.27594,-0.70965517,235.02498,6.508154,218.55737,8.872137,133.10469,-8.244995,155.41638,7.3294673,172.83379,-5.9213014,99.48468,1.481889,53.958992,-2.281179,80.084496,-7.325898,82.71602,8.311449,78.35912,-12.051743,94.86934,-2.618347,58.59384,-6.567543,62.017536,-5.732063,104.90204,-3.0134773,152.15196,-5.8150716,119.806366,Islamic
Islamic.00176.wav,661500,0.23873824,0.09325679,0.1405588,0.004496717,1472.90050388183,425458.72254263033,1651.0691127005882,148934.98767814675,2551.8512359713623,1734636.6767152378,0.07826445493904799,0.001872278885986986,-1.2467363e-07,0.018941347,-3.5666785e-06,0.0020812952,129.19921875,-189.45752,4882.1855,138.13084,1088.3293,-11.375106,717.63025,13.729769,248.39198,-11.831853,228.34676,8.346099,173.22664,12.617891,415.3248,-18.44602,234.85149,1.3766544,186.48883,-0.910017,105.56008,-13.400061,119.99736,-11.070841,134.67598,-6.7126927,99.94357,1.6975863,101.41979,-5.210762,146.20491,1.0521411,127.709404,-10.662964,174.98843,-6.442577,91.1064,-6.8991404,113.526924,-0.4536074,107.54762,Islamic
Islamic.00177.wav,661500,0.26568803,0.09235986,0.18421304,0.0023614794,1737.7454293474646,635748.9627980927,2249.407465838386,466408.06815766543,3607.8281839565598,3780817.001528782,0.056730193619388546,0.0012163709054313935,8.611394e-06,0.029620394,3.2374075e-05,0.0025644961,129.19921875,-146.23495,3686.8848,122.331024,1794.1892,12.473739,636.056,24.07083,392.4144,4.013363,200.44814,4.2391996,208.01715,10.734337,194.64471,-10.001147,165.23245,6.63336,147.68834,-5.7408266,166.4422,7.2577004,92.6093,-5.967147,129.97322,0.74450374,110.29543,-3.1590726,101.338745,-9.409374,112.04039,7.594537,73.94161,-4.2131658,63.34103,4.2865396,98.40649,-5.5966625,133.85896,1.7420825,129.24269,Islamic
Islamic.00178.wav,661500,0.2752637,0.08870205,0.168371,0.0032944602,1696.9729814069296,728345.6379757086,1907.1980220978728,232970.5265192787,3331.454855148268,2751581.0876833824,0.06984576056985294,0.002355052311223749,-5.94774e-06,0.021747665,8.5088184e-05,0.003658576,95.703125,-139.2228,3431.817,122.30407,1862.762,-1.7886863,775.6531,47.63047,481.23618,-0.5789075,214.05127,6.426099,243.34155,6.5768704,183.59442,-3.5183465,137.39473,3.9235091,162.09764,-5.8367095,98.60486,0.28561467,57.064434,0.25365007,63.994717,-7.632634,77.04616,13.952694,81.16912,-10.095867,73.156235,4.7086554,56.40867,-3.3126085,72.846,-6.715576,61.31905,-4.1971664,59.64544,-4.0095644,84.37059,Islamic
Islamic.00179.wav,661500,0.25792125,0.08927747,0.15415876,0.0023599633,1451.3480075261741,786628.2063997892,1933.994313761576,298083.7712559985,2717.9418983105165,3769646.3759986786,0.0541595364502709,0.0016940153912343233,-5.372928e-06,0.021381047,3.138537e-06,0.0014259408,95.703125,-190.4249,4455.7627,124.296684,1553.5201,22.255775,780.6627,41.502384,497.7667,7.3793097,179.68204,8.836435,177.17422,12.836299,175.23694,-5.3350744,135.93907,-0.4646495,142.45222,-6.6058226,74.09034,-4.0047617,84.197716,-2.133009,82.22852,-7.0660987,63.98024,4.3961697,105.43622,-9.446599,82.27327,0.41086686,98.73223,-1.0790555,98.423676,4.5051866,150.41858,5.276461,142.03488,2.2776003,97.02465,Islamic
Islamic.00180.wav,661500,0.24792045,0.096623145,0.16932508,0.007211096,1815.5200414381736,659681.6732513908,1956.8852362462233,265149.3297192968,3543.328573976877,2755010.622943507,0.08139784491099071,0.003377382207206351,8.963025e-08,0.02434545,6.097224e-05,0.0059300824,112.34714673913044,-144.78647,5034.849,113.07256,1294.0557,-11.589177,842.6366,20.005016,384.2484,-6.669523,295.56058,14.517643,236.78577,0.09628419,150.12212,-15.863075,174.49812,1.9349445,164.36711,-6.8366146,116.21355,-6.1014476,115.01641,-2.602859,119.72847,-0.63274586,103.05773,-0.67204374,168.5648,-7.230178,157.88655,4.4453626,152.20828,-5.279798,147.53171,0.4451005,236.71808,-5.25901,213.69792,-4.8373933,199.8364,Islamic
Islamic.00181.wav,661500,0.28606176,0.08775852,0.15571193,0.0028215828,1395.9384603409414,506157.8179024884,1903.5773872583982,247817.27545152453,2599.334282181211,2584157.1525382097,0.04957982113486842,0.0009930541616552948,9.37699e-06,0.022151971,6.349424e-05,0.0015692255,83.35433467741936,-181.13979,3511.578,133.0506,1300.837,15.230168,808.63763,32.15697,482.90417,1.1744856,148.20622,2.2632835,171.0666,13.8855095,172.12663,-5.2335114,99.2517,-0.054328658,88.85627,0.5122912,68.76367,-3.5112991,75.70063,-1.0991163,115.98537,-4.6105437,81.4771,3.476931,92.19546,-12.37416,68.17673,-1.3569643,63.063503,-5.43168,88.1437,-0.034514483,112.36423,4.0202527,173.05452,2.1995609,110.65976,Islamic
Islamic.00182.wav,661500,0.30185696,0.089319274,0.1669707,0.002434563,1542.8948830920092,843356.225163696,1815.4118849046358,260826.05265172542,3036.4483056791796,3039284.0702856006,0.06270672588525542,0.002334525602536801,1.2977762e-05,0.023766745,4.292119e-05,0.0024376756,86.1328125,-154.83371,3269.8691,130.65219,1876.1256,-0.45031416,781.8296,40.83683,390.97577,-1.5372844,217.15025,17.007118,239.77597,6.234485,150.58214,-5.329273,126.667984,2.148279,134.36507,-4.1559544,95.878525,-0.1832203,56.68535,-3.8755953,105.4449,-4.879259,60.44807,10.037296,65.73764,-10.23051,82.80363,-0.30548444,118.086266,-4.0375004,98.53053,-7.7675333,52.389526,-6.280008,60.804947,-1.2493713,107.34513,Islamic
Islamic.00183.wav,661500,0.24637902,0.090195626,0.16906694,0.004740483,1713.3706580480505,473341.0090396174,1744.8949505137236,217668.17961611037,3428.2209366836782,2471813.481126495,0.0839019869872291,0.0017508255838827942,-3.199937e-06,0.025014244,1.1932255e-05,0.0032020428,99.38401442307692,-161.5536,3118.4175,128.79982,1064.4531,-21.806992,748.18225,39.321762,698.9384,-23.878796,438.3665,25.02092,324.41626,-11.115035,192.82704,-3.771128,194.79774,8.314556,209.26479,-3.9627814,139.1188,3.849639,110.16431,-11.69856,106.16584,3.1306176,117.63796,-9.568815,133.77878,-4.6643653,159.3659,-0.7301644,134.13136,-3.894552,148.62718,4.482902,150.09978,3.3683515,162.4819,0.23856196,197.86401,Islamic
Islamic.00184.wav,661500,0.24241166,0.09434649,0.17826097,0.004509937,1777.6004315392402,692330.0454931635,1986.4246720661051,267133.0597959591,3695.1359893515382,3238435.050898074,0.06644404266640867,0.0017396171506458612,2.009058e-06,0.028551694,2.5808673e-05,0.0029273527,112.34714673913044,-154.50668,4202.0156,112.577736,1497.782,7.2583537,925.9815,46.25478,528.5195,-14.778541,335.02747,17.915892,237.04492,-6.9828687,179.74731,1.9135901,258.58218,-2.7207315,93.52424,-2.0615504,90.120056,-0.06811372,105.466,1.7987665,106.779366,2.8989573,150.59041,-3.5934453,135.50058,0.3928992,171.04924,-2.864436,149.30357,-6.697899,79.9546,-3.1682363,118.698975,-1.0014486,130.06276,5.973358,192.14677,Islamic
Islamic.00185.wav,661500,0.21188419,0.090376236,0.14296226,0.00606185,1577.953450675972,463199.1441592418,1881.087119224777,247261.75257345306,2967.1153915924924,2464035.6022042083,0.06198110669020898,0.001613514696818503,3.5760372e-06,0.02317189,-5.066064e-06,0.0009593565,95.703125,-205.53531,4627.8135,119.088936,1258.6608,-8.867133,567.1351,13.844706,736.85297,-22.367865,136.54889,-13.611461,271.98404,4.2464867,187.38232,-22.698975,206.85275,1.4732254,170.3394,-13.530195,111.57141,-15.178271,90.48366,-14.590742,56.09878,-14.026688,79.323326,-3.0979042,83.13142,-21.900766,108.969376,-9.894455,95.12178,-10.984435,138.71461,-12.6776705,374.9562,-10.160971,193.31316,-9.940859,156.65808,Islamic
Islamic.00186.wav,661500,0.25343865,0.09128578,0.19938362,0.0039309952,1878.1036436397642,624107.759424618,2197.503805718184,301709.0120016131,3556.270162387529,2963127.964285605,0.07597497520801083,0.0013578604076570678,5.193143e-06,0.034173645,6.5016524e-05,0.0037161384,184.5703125,-130.83278,2569.9292,113.96803,1238.5358,-3.2568295,567.31647,23.115322,583.39417,6.2732882,170.4986,1.1035398,306.39407,10.314981,201.99715,-10.87207,183.45808,8.999255,246.87689,-5.519667,136.59755,4.436901,99.18856,-2.190063,81.255844,-4.492901,77.52695,0.40681508,88.29004,-13.794317,123.48509,1.1581274,163.11913,0.46217936,166.98909,6.9121046,175.3735,11.672197,207.50905,7.130456,209.34024,Islamic
Islamic.00187.wav,661500,0.23151645,0.09859994,0.27531517,0.006771349,1753.5977678951417,709385.831514929,1979.8101897316396,197201.893414796,3651.3612540513736,2661143.9542558575,0.0677860602505805,0.0023619338485411203,1.1556057e-05,0.0671199,0.00051557546,0.0053866133,107.666015625,-125.63443,2978.799,108.7011,1153.2589,6.333344,731.116,52.17796,716.6481,-8.796017,250.22147,12.401686,336.67447,7.3351445,190.52446,-16.100847,136.06424,-5.770315,184.93362,-8.431244,127.68355,5.5406723,91.292725,-0.68683964,145.10132,4.664255,112.42918,2.2257588,240.64691,-5.748502,262.5312,6.6345525,181.55159,-9.26003,198.139,3.0535393,195.13577,-0.28738126,133.9096,3.459054,144.30547,Islamic
Islamic.00188.wav,661500,0.24129984,0.09532186,0.1986677,0.00296366,2064.162002496827,966802.4339647393,2632.477595722485,393464.63113783416,4727.988077169602,6691699.795780089,0.06213416698916409,0.002053941873800276,-7.308778e-06,0.035606377,1.1612616e-05,0.0020199062,92.28515625,-150.14812,3140.5798,105.707306,1361.782,27.264727,548.6158,27.247515,351.5172,19.966837,265.14536,-10.1351795,314.992,14.678277,302.41553,-11.650429,211.52075,-6.1868105,169.605,2.663345,117.69575,-8.647797,112.17231,14.910487,146.56494,-14.58074,123.853615,12.248377,96.45486,-7.802342,76.91912,-10.378517,66.881546,6.12635,54.03866,-5.8029337,65.67055,-2.057788,213.01233,1.3777759,134.83018,Islamic
Islamic.00189.wav,661500,0.2626961,0.09276819,0.15095808,0.0025669613,1277.8356934354367,311345.51625040406,1775.192311731682,188841.05636999506,2495.368244182953,1735410.214304702,0.04740787659636223,0.0009877946027864646,6.2467807e-06,0.020196019,6.9873936e-06,0.0018372822,78.30255681818181,-184.53023,3795.9512,140.40807,1115.7576,11.604075,805.15643,43.002068,566.23303,3.4791484,165.80157,6.954475,208.86215,14.255213,199.88136,-3.5276022,117.673096,1.4677502,141.3253,-4.9480176,87.034035,3.602884,52.761356,-1.7110085,74.80698,0.7405199,69.541145,17.182089,83.50238,-5.2532673,62.593834,4.129287,70.49939,2.6488833,62.233685,-2.2187605,71.68313,-2.4048626,68.01109,0.20965335,57.644554,Islamic
Islamic.00190.wav,661500,0.29543668,0.0900679,0.17394067,0.0029449875,1418.883650573597,717563.8670436003,1776.2386493330696,292994.7544743126,2701.075333633659,3009035.1029844414,0.05848377334075077,0.002035769415608563,-1.2157643e-05,0.02576533,0.000107755746,0.002803703,89.10290948275862,-165.218,4322.21,138.17516,2377.0437,16.103588,670.9584,41.506714,777.65076,-5.93648,170.03378,0.6920058,251.54102,17.627666,144.1741,1.4930537,138.69876,3.1134346,103.834076,1.6016955,62.57807,4.734366,62.19951,1.971569,88.71794,-0.9136414,90.66725,9.487923,104.447754,-7.9403224,78.01872,3.6218352,47.046246,0.20177464,65.78908,-1.0708419,124.76693,0.2559322,115.38296,-0.6134544,67.06512,Islamic
Islamic.00191.wav,661500,0.22832534,0.08968597,0.15025759,0.00338912,2058.3657415724224,903449.2266405894,2486.8097380881964,170905.0684150992,4327.240500435371,3165730.3194079725,0.0725524713380418,0.0038918351087911703,2.2545523e-06,0.022473188,1.937779e-06,0.0010424131,75.99954044117646,-172.42778,1547.7267,89.07832,781.8777,20.716415,717.34644,13.162732,513.8211,-17.105537,150.63461,-8.946124,201.69589,1.8950763,105.128,-11.078379,147.91339,-8.585202,118.52883,-6.2893023,67.17288,-14.568403,56.358715,-11.004916,84.75109,-20.672007,49.592377,-5.033198,76.24657,-17.336306,70.10963,-7.755055,67.723274,-13.883218,67.325294,-11.079169,127.0847,-4.6232805,205.50854,3.776262,242.70169,Islamic
Islamic.00192.wav,661500,0.2574731,0.09113489,0.16414227,0.0035955238,1704.4315856434207,628949.0264193746,1791.2191231238587,197956.07637805832,3218.922202284491,2496249.8344879197,0.08740952435661764,0.004226740801775093,2.0137017e-07,0.024727885,2.3065171e-05,0.0020064034,73.828125,-154.14041,3213.4795,124.11714,1932.073,-9.160127,1102.3048,40.013374,787.7919,-18.770351,221.10982,12.666768,268.8825,11.021595,185.58647,-9.008797,143.55466,8.514842,177.57343,-2.881865,141.76715,3.810116,159.44345,-9.978713,115.71176,-6.311127,87.94328,9.475935,123.7642,-14.321465,144.08018,8.263524,118.464676,-6.2554274,104.3738,-5.654523,81.02656,-0.25671744,91.03669,-2.5061553,101.83209,Islamic
Islamic.00193.wav,661500,0.28799617,0.09904183,0.23929839,0.0020769215,1711.6071956035148,693345.9293216413,2140.535104495679,345768.529747152,3404.1710821098586,3016777.0287998696,0.05553745706753096,0.0010711371969779747,3.0400148e-05,0.048425827,0.00013380073,0.003997915,117.45383522727273,-133.72177,3601.699,118.50138,1787.4672,2.8244166,524.73676,39.14053,393.3311,26.85386,212.51756,-9.795583,338.5988,14.906464,163.0979,1.9596583,157.03256,-5.5211825,143.02293,15.189898,186.55292,-14.834635,131.595,15.128472,124.58377,-7.8313766,145.91168,8.685795,70.72175,12.636863,96.721565,-3.3541,107.65807,6.9393444,130.5627,2.2079418,118.496735,-8.295705,163.09996,2.2731354,105.87478,Islamic
Islamic.00194.wav,661500,0.33438674,0.08957497,0.1871478,0.0034225578,1510.628964498736,334546.4284502026,1937.0772712781732,188346.25003718768,3089.6646505538893,1844496.3461539946,0.05725211034249226,0.0008995617401182938,8.498262e-06,0.02589204,0.00016099687,0.0038949128,143.5546875,-102.80339,4598.633,130.58218,838.11975,-5.5242877,289.00595,34.69404,303.8685,7.650213,198.16685,6.9475694,159.07027,4.6705976,69.89776,1.068908,45.76459,-4.5504856,57.22435,4.357251,54.81888,-1.272193,30.677847,6.9495325,33.748764,-0.42744583,39.52746,0.3997143,36.1418,-0.89296883,34.795895,3.9029975,32.245235,-2.6652658,43.85955,1.9136993,36.18092,-0.5401369,46.851242,-0.4926899,38.691696,Islamic
